model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_trials,train_self_consistency,train_score,steady_state_entropy,D_JS_stationary_pi,projection_pi,projection_pinf,PR,MI_predict_proba,posterior_entropy
vanilla_sliced_mode,0,10,100,0.29255586242599074,-1.5691817599097864,700,0.3182059887374701,-1.5629788213364737,2.2184510467966754,1.8867867848891602,0.1997449597221661,0.19883599446222408,5.555991422578097,0.24508006016247566,1.3992870642859252
