model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_trials,train_self_consistency,train_score,steady_state_entropy,D_JS_stationary_pi,projection_pi,projection_pinf,PR,MI_predict_proba,posterior_entropy
augmented_with_shift_mode,7,6,3,0.058105674333575816,-2.500366409869465,70,0.05303765699180788,-2.4671539387951054,1.4573748852453183,0.009149486161410817,0.08690390291063069,0.0886261480093474,1.465715171133308,0.011568410938551979,1.324739571308024
