model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission
vanilla_mode,6,20,309,,-33.33983836222592,,-33.49913482591065,2.8282741705703898,0.0
