model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission
vanilla_mode,3,8,216,,-1.9839250953636591,,-1.9822654055535631,1.9325162830307043,0.0
