model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission
vanilla_mode,7,8,234,,-2.1972393750449224,,-2.2419572508306027,1.958683094380368,0.0
