model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission
vanilla_mode,4,20,168,,-9.68698777962184,,-10.20829865109784,2.8212205661257146,0.0
