model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_trials,train_self_consistency,train_score,steady_state_entropy,D_JS_stationary_pi,projection_pi,projection_pinf,PR,MI_predict_proba,posterior_entropy
augmented_mode,5,8,4,0.6997743964525016,-1.9541804355605075,70,0.6683904010554098,-1.9388108348002744,1.3314465142411727,4.6867849371729955,0.16588015426963476,0.1909620609873722,3.1513617376154444,0.038013275662879875,1.6210074885921715
