model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf,PR
augmented_with_shift_mode,1,10,6,0.3763185063918854,-0.6708954628052578,0.3496943515759736,-0.6613727047456378,0.8587944563428542,0.0818913738222607,0.2852352930436141,0.3497743257356338,0.6107943378565598,0.6149250096289864,1.0423976487219913
