model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission
vanilla_mode,3,6,187,0.9293123893351646,-0.9755812635975284,1.0161446929349534,-0.9627753209104436,1.6932463271910465,0.0
