model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission
vanilla_mode,8,6,60,0.9165174906532104,-0.6976864080899696,0.8650208572820723,-0.6678528441395214,1.4240339976336227,2.731524849993488e-29
