model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission
vanilla_mode,5,2,9,0.5986141078695977,-1.0230213014307004,0.5683902474139482,-1.0182773871734236,0.0010489274460113,0.004462936583890819
