model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_trials,train_self_consistency,train_score,steady_state_entropy,D_JS_stationary_pi,projection_pi,projection_pinf,PR,MI_predict_proba,posterior_entropy
augmented_with_shift_repeatwithoutshift_mode,5,3,2,0.2934918710264916,-1.9502782117590662,70,0.3007710515910536,-1.9473819984843246,1.0510248289407753,0.005688372966242016,0.15907681732624424,0.16177607054432408,1.371071062815671,0.00838133997452992,0.9275890759668465
