model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf,PR
augmented_with_shift_mode,2,1,2,0.0,-0.675770591365327,0.0,-0.6705888118913284,0.0,0.0,0.0,0.0,0.6323529411764706,0.6323529411764706,1.0
