model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf,PR
augmented_with_shift_mode,7,50,2,0.154743641910008,-0.6742324665891642,0.1427304664459836,-0.6597197646722908,3.443960834392474,0.1066972962576931,0.3567801728672298,0.0988355982544506,0.6277863107351237,0.6216479176711365,2.7677588436436156
