model_name,model_id,n_components,iterations,test_self_consistency,test_self_consistency_modified_pi,test_score,train_trials,train_self_consistency,train_score,PR,minus_test_entropy
vanilla_sliced_mode,0,2,2,0.38429433414540504,0.08396666689971266,-1.9390020178091416,70,0.33747541650427015,-1.931591973719711,1.3772250704389,-1.939697055228065
