model_name,model_id,n_components,iterations,test_self_consistency,test_self_consistency_modified_pi,test_score,train_trials,train_self_consistency,train_score,PR,minus_test_entropy
vanilla_sliced_mode,0,8,2,0.7412914795717991,0.14243181978422823,-1.9223033812670474,70,0.7366365868679158,-1.890901155034826,2.8369937780094885,-1.939697055228065
