model_name,model_id,n_components,iterations,test_self_consistency,test_self_consistency_modified_pi,test_score,train_trials,train_self_consistency,train_score,PR,minus_test_entropy
vanilla_sliced_mode,0,4,2,0.44802683980742913,0.05580362396726494,-1.920106893909141,70,0.4128335255815259,-1.9052516191674327,2.357631271275199,-1.939697055228065
