model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf,PR,train_trials,MI_predict_proba,posterior_entropy
augmented_mode,1,2,4,0.0415276393627953,-1.6172475066936214,0.0434885767920721,-1.6164952850156868,0.5929009529915606,0.1162164012406839,0.138312982486063,0.0126933809622317,0.2267620216117588,0.205717857940797,1.1497330121960818,70,0.0196376138875018,0.5272601402603655
