model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf,PR,train_trials,MI_predict_proba
augmented_mode,3,2,3,0.8820648584295556,-1.618635923492398,0.7981793296324965,-1.6139704985615697,0.6135121207679887,0.0204802280525409,0.1062609042290969,0.8423977180938382,0.1485448798899444,0.1818029061481922,1.276354386505781,70,0.003427211393789516
