model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf,PR,train_trials,MI_predict_proba,posterior_entropy
augmented_mode,4,10,12,0.4901716702112553,-1.5991059130487726,0.4757183771947708,-1.5855947494328029,2.1077138288318644,0.2217188137630983,0.2707676018401084,2.469629867211708,0.1794900354731188,0.1917083579645395,4.078441272697666,70,0.1430398598991043,1.3822559514093187
