model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_trials,train_self_consistency,train_score,steady_state_entropy,D_JS_stationary_pi,projection_pi,projection_pinf,PR,MI_predict_proba,posterior_entropy
Groundtruth,,7,0,0.03787530613493392,-1.907716520382151,70,0.029896519447578707,-1.9194620446624395,1.9425616758139101,0.0,0.1668466373180386,0.1668466373180386,5.133488421162687,0.2607426021152654,1.2382733915581576
