model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_trials,train_self_consistency,train_score,steady_state_entropy,D_JS_stationary_pi,projection_pi,projection_pinf,PR,MI_predict_proba,posterior_entropy
Groundtruth,,12,0,0.023472702206315397,-2.4729275338779413,70,0.02511342759980406,-2.4707666797093975,2.481741175246612,0.0,0.09248318065192354,0.09248318065192354,4.675089531369087,0.08040587533325307,1.9843822132281352
