model_name,model_id,n_components,iterations,test_self_consistency,test_self_consistency_modified_pi,test_score,train_trials,train_self_consistency,train_score,PR,minus_test_entropy
vanilla_sliced_mode,0,4,40,0.6385542751225272,0.1067689862704764,-1.9262511146378456,70,0.696332665623662,-1.9012076436361098,2.150150237208573,-1.939697055228065
