model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf,PR,train_trials,MI_predict_proba,posterior_entropy
vanilla_sliced_mode,2,6,100,0.1042064958550354,-1.620551496667576,0.1101165774107892,-1.5501718405502782,1.7524596761861575,0.2249427715228749,0.4344358836072487,0.7755519187725873,0.1515553636865257,0.212343508111225,4.294185276885717,70,0.1488078833274106,0.9335883861385027
