model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf
augmented_mode,2,200,9,,-0.6763951158980978,,-0.6539792712406896,4.9292098428820825,0.001138460919918882,0.0100478509016608,5.364353475732228,0.6588162933101233,0.5856322355822234
