model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf
augmented_mode,1,200,6,,-0.6758515623724208,,-0.6689478644438734,4.820549123371174,0.00040758190680600926,0.0031197861301497623,6.253745606722282,0.6883749169484922,0.6023672190645092
