model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf,PR,train_trials,MI_predict_proba
augmented_with_shift_mode,3,1,3,0.0,-1.6117139310456143,0.0,-1.6100308449754757,0.0,0.0,0.0,0.0,0.2147058823529411,0.2147058823529411,1.0,70,0.0
