model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf,PR,train_trials,MI_predict_proba
augmented_with_shift_mode,3,8,19,0.0743397221649713,-1.598154055157344,0.0645614853628859,-1.5671763333502515,1.787851939069475,0.2249629905658005,0.3287629772312754,0.0413039959631335,0.2206764198063131,0.2402975520030132,3.797057375957453,70,0.17189212579657726
