model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf,PR,train_trials,MI_predict_proba
augmented_with_shift_mode,3,2,3,0.3207537114201304,-1.6132183814513257,0.2890616915015898,-1.609631523680472,0.3591054763602901,0.0668296426229409,0.3143562677116856,0.0756449431766862,0.2357149763580619,0.2108401501594836,1.0327992168444196,70,0.0043802518151408
