model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf,PR,train_trials,MI_predict_proba,posterior_entropy
augmented_with_shift_mode,6,6,4,0.0683510661106341,-1.6094475824851686,0.0552595339486353,-1.6046166156191033,1.7310737382369628,0.0952289582447494,0.2823056701789761,0.0029411829109552,0.1944634967576001,0.1916692358161989,1.880298141217056,70,0.0424709661074213,1.4957433890284397
