model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_self_consistency,train_score,steady_state_entropy,MI_emission,MI_transition,D_JS_stationary_pi,projection_pi,projection_pinf,PR
augmented_mode,6,6,2,0.8848774965540225,-0.6774662246793515,0.9668083230083264,-0.6690302285188741,1.62018705593012,0.0252471180719457,0.3145212746384881,3.888366328770682,0.5854351006257406,0.6300655100202821,1.9594167015415236
