model_name,model_id,n_components,iterations,test_self_consistency,test_self_consistency_modified_pi,test_score,train_trials,train_self_consistency,train_score,PR,minus_test_entropy
vanilla_sliced_mode,0,6,12,0.5008843023430759,0.12814795680076269,-1.9205200990852984,70,0.5134057729376993,-1.9023052050498142,2.4880130876606614,-1.939697055228065
