model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_trials,train_self_consistency,train_score,steady_state_entropy,D_JS_stationary_pi,projection_pi,projection_pinf,PR,MI_predict_proba,posterior_entropy
augmented_with_shift_mode,2,8,3,0.4094119714648901,-1.0809553489742239,70,0.3552066006182456,-1.08210619651679,1.6591048658672056,0.14248020109368248,0.2860353328520155,0.29739246025985616,1.3139630836088265,0.008807073199986115,1.6256922911665284
