model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_trials,train_self_consistency,train_score,steady_state_entropy,D_JS_stationary_pi,projection_pi,projection_pinf,PR,MI_predict_proba,posterior_entropy
vanilla_sliced_mode,9,2,23,0.03487682602947559,-1.946042158548966,70,0.033271584647525276,-1.9418206597127574,0.6283744394151667,0.01252992764910113,0.16492254501360257,0.17232832056314218,1.1129500054921118,0.009666515670852516,0.5916866652724877
