model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_trials,train_self_consistency,train_score,steady_state_entropy,D_JS_stationary_pi,projection_pi,projection_pinf,PR,MI_predict_proba,posterior_entropy
augmented_with_shift_repeatwithoutshift_mode,4,6,5,0.08405336221038792,-1.5725647894162949,700,0.0887578987317823,-1.5714856862231619,1.722315635221859,0.002949227482533648,0.20654374992189573,0.19897300078657015,3.548813041207844,0.20405449011734314,1.10941054983799
