model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_trials,train_self_consistency,train_score,steady_state_entropy,D_JS_stationary_pi,projection_pi,projection_pinf,PR,MI_predict_proba,posterior_entropy
augmented_mode,5,10,5,0.779817683358171,-1.9583950402479062,70,0.8057960382481191,-1.9503158268777998,1.1302917866743944,2.1297719884192667,0.19560620478601823,0.14382583371800223,1.8303451301981157,0.013996176833633904,1.3751472018563395
