model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_trials,train_self_consistency,train_score,steady_state_entropy,D_JS_stationary_pi,projection_pi,projection_pinf,PR,MI_predict_proba,posterior_entropy
augmented_with_shift_mode,1,4,18,0.09188719971765565,-1.5975059586892149,700,0.0973576179932254,-1.5964627863316057,1.2099779708413374,0.00032134313186470403,0.19863624907428037,0.2007258773400498,1.6141932837980615,0.061557110830282515,0.9472770026498356
