model_name,model_id,n_components,iterations,test_self_consistency,test_score,train_trials,train_self_consistency,train_score,steady_state_entropy,D_JS_stationary_pi,projection_pi,projection_pinf,PR,MI_predict_proba,posterior_entropy
vanilla_sliced_mode,8,2,36,0.40504725174539563,-2.3194955419164778,70,0.3385478291931802,-2.2730902848159795,0.010275874460273083,0.48750153791648754,0.09552904441474706,0.11136139002051686,1.0636036513714964,0.00213611763092953,0.11917286125790666
